days,Acidimicrobium,Acinetobacter,Albidiferax,Candidatus Microthrix,Chitinophaga pinensis,Dechloromonas,Haliscomenobacter,Intrasporangium,Leptospira,Other,Xanthomonas,mean abundance < 2%
38.0,6.275142910101061,1.3148416555343927,5.5274703911712395,24.853128891527824,10.802268718152098,4.581248863031402,16.817508570462795,7.486995830086988,7.701768972175055,1.866176616073525,1.634404578027645,11.286693214573168
39.0,6.304652265686658,1.4489441346470069,5.5951188859907335,24.79471669905776,10.864722596159371,4.537953490147955,16.49082559893788,7.554724587408075,7.556270167298601,1.837887382767159,1.675828486784932,11.338355705113871
40.0,6.396879430126014,1.2556293965812815,5.668789725884966,25.45175726904907,10.936745773795314,4.487703886947047,16.138951637322133,7.556241462347075,7.410255363894745,1.7744677096494315,1.700061311501747,11.252785095399997
41.0,6.54377956052107,1.2266852822418368,5.747433484213422,25.884129161917098,11.01713982677978,4.4306960567740905,15.759056566280384,7.498680260510441,7.266691205965834,1.7261822058732903,1.708948464324967,11.16723103648183
42.0,6.726650696725105,1.1992567857384742,5.828854951833279,26.382416192632515,11.101576320314221,4.367637112221683,15.344363403629252,7.401237074915534,7.124207077183776,1.679736134642784,1.70694418969048,11.08169294427459
43.0,6.925614907457277,1.1741736036769659,5.910072553173115,26.92188559916206,11.18371455241735,4.2996133037902196,14.885616614554745,7.290926900441076,6.9780633800971765,1.6390627868747425,1.7003217293537487,10.9961706964768
44.0,7.123713755820768,1.1522666545752653,5.98768035871663,27.476229794630246,11.25674945517666,4.22803373997566,14.373404105670256,7.197430183232779,6.82158940186051,1.6088944457725753,1.6960638359716125,10.910664170811184
45.0,7.306590117238709,1.1343521774594907,6.05827747942709,28.020592133546497,11.315276187948415,4.154825102911756,13.80127587337541,7.147751113836567,6.647818235786507,1.5940707686547662,1.7006760543621167,10.825173245020988
46.0,7.462918376431739,1.565595123429885,6.119213642217422,28.67318320239073,11.357320011586332,4.08289532160484,13.169229351127903,7.160830941832876,6.451039884421711,1.4989593306736115,1.719118124984767,10.73969668929818
47.0,7.58741873368421,1.1135943079651587,6.169501924160004,28.99761143749921,11.386129363391392,4.016727050917329,12.486671561805881,7.2430162259317985,6.2280313502981075,1.6227694930843546,1.7540737619219455,10.983440390768711
48.0,7.682250636882574,1.1121634435375867,6.2102184352314795,29.398860802085753,11.411138674521302,3.9629577692592424,11.773830775418316,7.386121060197701,5.978813716629208,1.6654520773364632,1.8056334106458318,11.2271986885937
49.0,7.752879553521118,1.1175189315170153,6.243938263843678,29.724250708402682,11.447656311368352,3.9306125148704503,11.060865709206992,7.569128276475048,5.706872177009133,1.7216299793023873,1.871560692115013,11.470973038870065
50.0,7.801736818896903,1.130164365274056,6.273658843343237,29.95945096092609,11.515218049991702,3.930843112782365,10.38464794841579,7.762583027061892,5.418899692986759,1.7851506189475708,1.9478958217962972,11.714763790142298
51.0,7.824284726420057,1.1504984335137163,6.3019199147039195,30.08830459572882,11.634688701392683,3.975778114498387,9.783634374329797,7.934059841413906,5.124178631766258,1.849634016597841,2.029763831235527,11.95857129097783
52.0,7.808959568340069,1.1788045206834745,6.330334039060338,30.095806374663805,11.82418145481768,4.076193562151683,9.291570379378216,8.053908539724388,4.8337512309744115,1.9093265168042233,2.1121553286048917,12.20239588996881
53.0,7.742366233317475,0.8759814181218742,6.359307496217339,30.448443284124476,12.0941999575718,4.238107217645573,8.931109743209296,8.101099237718808,4.559509329546838,2.013094592013044,2.190543455482963,12.446238035030518
54.0,7.619023778857078,1.2598441615606286,6.387714056114048,29.731282314831876,12.443241258202029,4.459587668679799,8.70891478160841,8.068134440352082,4.313287263408944,1.9981637262116108,2.2612478562024685,12.660583179944625
55.0,7.447543938794924,1.3125091464659755,6.412440448047298,29.392230571632062,12.855570962320085,4.728520458354583,8.613765789654927,7.963079600594007,4.105984747663168,2.02356849411035,2.3215567296055006,12.874946526037919
56.0,7.246922838886881,1.3730072229801382,6.427821065498497,29.000800576902286,13.302205568599824,5.023607783076962,8.618481121738458,7.807576142460854,3.94671277341461,2.036045882140313,2.3695927574248286,13.089328280503528
57.0,7.039793175718834,1.4409813760228927,6.425085821113764,28.612708324797563,13.744680771028019,5.31690273682585,8.684948471069257,7.631978283059195,3.8419452072583797,2.035808655258281,2.404089037575632,13.303728749860982
58.0,6.8503899352065,1.515955130028847,6.392327976087576,28.288273043341615,14.140516690082904,5.577786107944019,8.770821072337903,7.469567827461482,3.7947005227672097,2.022532996854587,2.4241774511740886,13.518148240655913
59.0,6.704958161972117,1.5973429216674235,6.316044986647415,28.083830320423267,14.44953338996654,5.777602910247362,8.836344006610176,7.350884885101734,3.8038451550498245,1.9953671161975113,2.4292976754589537,13.732587059461665
60.0,6.627357695825225,0.830901164656348,6.185091197292536,27.43082085234241,14.640251705093174,5.894671099854411,8.850158362673847,7.298359968643941,3.863685595403562,2.01241839732798,2.419237153648975,13.947046807237596
61.0,6.628153658157959,1.7765563892627594,5.995830533836868,28.187323765622565,14.694866110028359,5.918083127470334,8.793173558747213,7.322043039706911,3.964063876320236,1.8977045545237325,2.3942205956686657,13.776804132783218
62.0,6.698231765931029,1.8728002791948144,5.754985667346657,28.51731854289706,14.610853277467143,5.849670671022996,8.659900879575082,7.41803025704273,4.091137461443872,1.8297676434848749,2.3549863019031023,13.606582450520161
63.0,6.816271418520242,1.9723342912888273,5.477970272692041,29.01292631668462,14.39847013604749,5.701308914426548,8.457158045235303,7.570469612698608,4.228950539747876,1.7535430489252626,2.302746913591767,13.43638022270952
64.0,6.9609737087888215,2.0742802892661447,5.184803756747877,29.64331316445059,14.075786388356414,5.490766969071341,8.200953299557137,7.755952259876882,4.361707149296029,1.673775197439451,2.2391207134895845,13.266197205999244
65.0,7.116838440298855,2.177766505221203,4.89670715499512,30.37370587205208,13.664098706683053,5.237164575237676,7.91272514891431,7.948310613215998,4.476487577313596,1.5955722393869172,2.166084214726075,13.096033157064845
66.0,7.273875764292544,2.281951621544254,4.633795139485633,31.1686214835424,13.185842353601572,4.957954181409789,7.6160008532550325,8.12267730715661,4.565959228352043,1.5238275365843703,2.086025995427826,12.92588783260866
67.0,7.42587966917312,2.516304333495865,4.412466470565322,31.92802797589372,12.665348021278804,4.66760672645658,7.334045336297744,8.258640673232332,4.630525349953617,1.4034886141967706,2.001905443654257,12.755761385801868
68.0,7.56939733604379,2.4893484949854345,4.2426215644665675,32.79717189504647,12.131338884505407,4.377579723238656,7.088646797323953,8.342216008802458,4.679342983890067,1.4146200368194846,1.9174408012171245,12.467818564224002
69.0,7.702518042580397,2.591240989749863,4.127283011053247,33.534146020748054,11.619487654504944,4.096975651727968,6.899865867927506,8.36592669185051,4.729794918632756,1.3812121476569879,1.8372347046395685,12.179893965356696
70.0,7.822155895464309,2.69123541684196,4.066361815323969,34.13368837740705,11.173523946053349,3.8336004015565357,6.786295966052658,8.326779617870283,4.805210537786923,1.3630832881360164,1.766691875238591,11.891986781087304
71.0,7.920321929722758,2.7889773121834596,4.062339969384923,34.5130775185528,10.843800323268225,3.594842533991495,6.7650706164516015,8.22334418083575,4.931039357161032,1.3613344803466585,1.7116823811259751,11.604096599772006
72.0,7.9808633433359475,2.884262611154252,4.123846778329753,34.58124466235881,10.682368703006762,3.3879877248293493,6.850831761861386,8.05385272856616,5.130000530271275,1.3780639129800143,1.6778998165048016,11.316223009790159
73.0,7.979316306361676,2.977048168532052,4.2642374051355265,34.25489422991374,10.733994738930017,3.2196208111771702,7.053269076489766,7.816703578205829,5.417062211731057,1.4159296287974967,1.6699688648322812,11.028365599545173
74.0,7.890683930631576,3.782384374220497,4.494479231774242,35.24216298727612,11.024181392933688,3.094196025552576,7.373673819433613,7.513341274277466,5.795259695382296,1.3586524766132946,1.6904628555900751,10.74052193631455
75.0,7.7052341204176376,3.1557876015564563,4.813326655860347,32.2751617969075,11.548088012320203,3.0126182680970817,7.801835557727087,7.151962341209519,6.253328901294331,1.5588353818434095,1.7391532879443197,11.05344006153717
76.0,7.438651405484886,3.242498371560167,5.201249008145262,30.70821660918838,12.265691542751822,2.971331889110131,8.314857596036124,6.749779517301128,6.765801243688461,1.6572161041284739,1.812681196938979,11.36637196962537
77.0,7.125465681860664,3.328215157051171,5.622346297128374,28.923009837422235,13.106477669349186,2.963220592227005,8.878940748951589,6.33230885013799,7.2958014903944015,1.7626100483630316,1.9049853294843957,11.679320129152554
78.0,6.806619815754781,3.4137139603215703,6.031677406354593,27.09467755291082,13.982349479138065,2.979146225193983,9.45387269066508,5.929861913529747,7.800087957352469,1.863749541872898,2.008205437047427,11.992284987566245
79.0,6.52253981124259,3.499907838652122,6.38412065601685,25.39852639391046,14.804583324968005,3.0097474602913015,9.99905711246746,5.572316405484647,8.23543321635636,1.9494302054719341,2.1138833632881706,12.305266992338359
80.0,6.306718447415816,4.719034418775847,6.644161679263389,22.46981143001185,15.500257079505232,3.046707433477738,10.479444422603944,5.283409605620011,8.565087104509734,2.153011843720607,2.214089720144446,12.618266814951395
81.0,6.174519011384114,3.6786057691188443,6.79533716198226,22.91332419401129,16.024024222410365,3.0832860641443576,10.869798428413171,5.076181702015991,8.764059174276762,2.043817711574421,2.3021919597084266,12.864709248504138
82.0,6.117558451809277,3.773441254495646,6.843968426847017,22.228462592532683,16.362008079739848,3.1142613883368893,11.156278733962834,4.951457736722375,8.8223062525546,2.0491717804754632,2.373189264345587,13.11117029977849
83.0,6.113889444565306,3.8735837373467024,6.813702299574895,21.88851463494609,16.527157998652342,3.13534160379724,11.335183678766954,4.9001551292765795,8.745330434259177,2.0320830910300725,2.4235545142626234,13.357650097173725
84.0,6.143825137959008,3.98029996138117,6.735611048604809,21.829765681058383,16.54923167754613,3.1424788189810915,11.409881666596831,4.907892005375072,8.55237261450652,1.99988156419879,2.450882977828177,13.604148993102442
85.0,6.198852156757963,4.094845656326383,6.64080454656817,21.980497889515615,16.46417495351172,3.131357493967378,11.387444091427925,4.9594359484182275,8.272749452907378,1.9603510784572638,2.453569516119596,13.850667340004314
86.0,6.283575516639734,4.218436085189571,6.557435422521859,22.27504553763828,16.30625349266214,3.097399890211086,11.276308427307683,5.041407501063171,7.941181139233385,1.9207542101138426,2.430771279588446,14.097205490347127
87.0,6.413514992492414,4.352216989403082,6.509327547510309,22.658987714275828,16.1036605819977,3.0364636385471075,11.085532837752131,5.143104445094402,7.592982926138894,1.887284803310997,2.3827425378799543,14.343763796626968
88.0,6.607236877128424,2.9347686478900856,6.513193857322732,23.08104625329397,15.876728807211128,2.94614275880852,10.825398929671728,5.2560770372403,7.259869341729124,1.7977514898116154,2.311442242860696,14.59034375703168
89.0,6.873084533171809,4.6544192103752895,6.574502071222302,23.52621682513201,15.637682325221514,2.8270526981984037,10.508579672903133,5.373161360626518,6.966903189664618,1.854658700611829,2.2211224783723393,14.496418761136239
90.0,7.201001865814809,4.824541204376235,6.685210382265623,23.938078188618245,15.39130541812652,2.683737492231622,10.150995511442968,5.487480191231163,6.730834763735664,1.8576985230374834,2.1186687902264913,14.402515637628612
91.0,7.567814127667073,5.008209447743332,6.825663065653198,24.28854779540975,15.136263610544303,2.5242156822054906,9.771739097384486,5.591706054234476,6.559850359081782,1.8717268319709433,2.013334137381659,14.308633106585383
92.0,7.9468110902584534,5.205843009483266,6.9687433217718775,24.53925870859825,14.866926526390063,2.358931505287946,9.391964250266575,5.677750386355153,6.454470301671431,1.8941192064083257,1.9159584066783255,14.214771033774566
93.0,8.31111306856552,5.417658175640024,7.083685314160757,24.65011409166716,14.575631454923233,2.199221149079803,9.032948761017122,5.737055966682626,6.40922838851409,1.9223732019824837,1.8376903297931442,14.120929284993405
94.0,8.633128918004902,5.6436570799492705,7.140091959102629,24.58487766618018,14.25539446059117,2.0556952760381577,8.71371045236693,5.761682401824235,6.414694880093213,1.9545083338664786,1.7884361447239057,14.02710772606954
95.0,8.888401834415415,4.773486362963504,7.1143628502816085,25.03654009838958,13.902910652493734,1.9366464243380317,8.448653331442928,5.746112175503919,6.459456057573035,1.9848143836169865,1.775311780645333,13.933304048335923
96.0,9.066010487171859,6.137101693222182,6.997539018829673,23.85854817379284,13.521239643526114,1.8469406898735552,8.245854398144997,5.689108864706264,6.531770290406779,2.024945086453562,1.8015239843140125,14.485853488113554
97.0,9.174243507977735,6.403430655261625,6.7992267754102125,23.227832495957557,13.121295480747882,1.7875387064389523,8.106539707056863,5.5945991201823055,6.620758089551181,2.061144807809766,1.8658795352573334,15.038421464989753
98.0,9.231809629001665,6.681712917311189,6.544034973649475,22.48438446401687,12.721555577627335,1.756483830178219,8.025969612211394,5.4709937418792265,6.717098764080947,2.096665879564156,1.963313551158166,15.591010943536665
99.0,9.253644982078328,6.970838418564232,6.264060347278878,21.701214970603864,12.346082968351446,1.7502809988730754,7.995327197567172,5.329402635290346,6.813307265351141,2.130417877813466,2.086008118177844,16.14362271383678
100.0,9.243048364263673,7.2694907477532436,5.99264154830284,20.957066323172906,12.02124759935744,1.7652526412277718,8.003917403037457,5.181613611690965,6.903704767370841,2.161235250419606,2.224874189613444,16.696257566005198
101.0,9.191714080458198,7.576159602144692,5.760143097516768,20.324287087190587,11.77145637156094,1.7982021172236788,8.04103920968382,5.038355070044509,6.984208789953706,2.1880047865422396,2.3709675305138105,17.24891629018936
102.0,9.086751152724618,10.160044195585485,5.589409379535555,19.095100353551818,11.614396906810166,1.8463524568809813,8.097226824411049,4.907919299160894,7.0520471969912055,2.232555672041093,2.516594403732116,17.801602158575022
103.0,8.922597367659783,8.20662772504588,5.490719251457673,19.580000544540376,11.557052947171353,1.9069313362469302,8.164849953098818,4.795260457848335,7.105467322845292,2.226849813484728,2.655960454035424,17.616587046988368
104.0,8.708390463416917,8.526581214346182,5.459809742792956,19.4881328667801,11.594153610420497,1.9767164632788488,8.238214347108075,4.701874431610176,7.143481256871868,2.2393863930172717,2.7853841342322383,17.43159960529184
105.0,8.463685575086787,8.846898647885949,5.481525275468614,19.54888755068116,11.709873679763566,2.052001630986654,8.313340489504249,4.626595860326367,7.16566352112874,2.2488505489687647,2.9030497662874137,17.246637086990283
106.0,8.21029188376122,9.165360850006584,5.536307772067035,19.714648750115664,11.881873398680263,2.1287786291014585,8.387596929846202,4.5669025405459,7.172007202923254,2.256955932255287,3.0085501351870643,17.061699227627496
107.0,7.969212028667256,9.479669176053568,5.605265869049921,19.93384993739684,12.08592033953099,2.203108006773425,8.459328230444079,4.52008224439251,7.162834289305283,2.265532886226977,3.102365181898822,16.876785762782912
108.0,7.761060657671827,9.787468322451392,5.672662134035081,20.159736148519368,12.299775923847033,2.2715343632504523,8.527564141700296,4.483843015364896,7.138750456451488,2.276277839155643,3.185450953927304,16.69189642806943
109.0,7.603533497474856,9.04729157221665,5.7271742535808,20.599546494836247,12.50589774339121,2.3315054202424816,8.591832469214113,4.456358986854773,7.100627922650254,2.2702060666170727,3.2589955786634155,16.50702999425813
110.0,7.504076069771039,10.373974059223913,5.762821689274943,20.50012923126714,12.692875224876168,2.381660805524717,8.652048594925933,4.436016489683352,7.049595700034043,2.308866488766337,3.3243061499320414,16.608978262242935
111.0,7.455641742655769,10.647896626676904,5.778941285675605,20.582671241671257,12.855523360320602,2.4219485841800514,8.70843669471925,4.42117660272858,6.987019367619347,2.331367985952721,3.382767967674111,16.710949312573202
112.0,7.442361066684127,10.90578895954217,5.7785868270825524,20.60510265078639,12.993735528308711,2.4533206753556676,8.76144795407942,4.410135948996615,6.914456728909177,2.357449466163987,3.4357931855548696,16.812944255926546
113.0,7.4486190026213634,11.145363093076613,5.766211318137332,20.57500506216135,13.110635142453926,2.4773069848689713,8.811670374646997,4.401252196532907,6.833589884547665,2.3863375745747493,3.4847617338264745,16.91496323813158
114.0,7.463458531261826,11.364414489679534,5.745942681613823,20.502002874610213,13.210750687599528,2.495568172561149,8.85974261598042,4.393099062761576,6.746140867410856,2.41729991969415,3.530953067277679,17.017006405054392
115.0,7.480475888152375,11.56084484112165,5.72088813533654,20.395082510696856,13.298711746688141,2.5096037049399746,8.90628758613559,4.384551949855596,6.6537845253914725,2.4497766593935295,3.5754943680752285,17.119073902593698
116.0,7.496302982073881,11.732684473828522,5.693124219590041,20.261415723769513,13.378564464293898,2.5206273217059265,8.951872013809938,4.374790804760258,6.558071542879669,2.4834030521206842,3.6193360826476693,17.22116587668404
117.0,7.509285610532498,11.87811425627009,5.6639392329384055,20.106171338492373,13.453551352557161,2.529556872752311,8.996988524867252,4.363252720761049,6.460370232846709,2.5179791702897605,3.6632534838260553,17.323282473294952
