date,01_Fermentation,02_Homoacetogenesis,03_Superpathway of thiosulfate metabolism (Desulfovibrio sulfodismutans),"04_Utililization of sugar, conversion of pentose to EMP pathway intermediates",05_Fatty acid oxidation,06_Amino acid utilization biosynthesis metabolism,07_Nucleic acid metabolism,08_Hydrocarbon degradation,09_Carbohydrate Active enzyme - CAZy,10_TCA cycle,11_Nitrogen cycle,12_Transporters,13_Hydrogen metabolism,14_Methanogenesis,15_Methylotrophy,16_Embden Meyerhof-Parnos (EMP),17_Gluconeogenesis,18_Sulfur compounds metabolism,19_Saccharide and derivated synthesis,20_Hydrolysis of polymers,21_Cellular response to stress
144.0,0.032970767432807746,0.004260977518340531,1.4200977290257847e-20,0.0006493538806028181,0.007079039343877969,0.04352886736881873,0.015285126527349811,0.00116314910352343,0.007188982274869575,0.008078075117304635,0.006021582029609583,0.013418185764178532,1.708670980200297e-19,0.0012683110932481232,0.002820392414385132,0.008106810543153835,0.003501992370792438,0.0022639946348305667,0.01593546922961811,0.007601181881364144,0.03975129306068684
145.0,0.033334396814168984,0.0042609775274072125,1.4200369034366238e-20,0.0006493538806028182,0.0070815095299020855,0.04385399860902493,0.015479645556001327,0.0011631491072338095,0.007252363343890988,0.008095264552660386,0.006081274838307443,0.013525797867016357,1.7085545545346033e-19,0.001268311078876457,0.0028203924147287064,0.008106810550161115,0.0035019923661070863,0.0022639946349860916,0.01594187649233766,0.007595071734583192,0.03987009518177899
146.0,0.03369802785298452,0.004260977534686333,1.4200129655844416e-20,0.0006493538806028181,0.007085711474170622,0.044039019242980544,0.015672639300508297,0.0011631491122434893,0.007336710785183931,0.008112580669405813,0.006107695035025298,0.013633778864341023,1.7085233435163704e-19,0.0012683110746250347,0.002820392415009324,0.008106810554079238,0.003501992363666337,0.002263994635094547,0.015954322022380518,0.0075886488039616316,0.04000984322799648
147.0,0.03406166056733764,0.004260977541614017,1.4200102592252212e-20,0.0006493538806028186,0.007091671749992365,0.04415564323892109,0.015842510082152025,0.001163149118549469,0.007432821723916545,0.008129951419167633,0.006117414822365767,0.01374040855028715,1.708543181504974e-19,0.0012683110757836795,0.002820392415276981,0.008106810556814703,0.0035019923624872717,0.0022639946351816257,0.015972231904916416,0.007581904013679408,0.0401507649401623
148.0,0.03442529497530538,0.004260977548896816,1.4200257552311616e-20,0.0006493538806028187,0.007099405302304467,0.044222009562569595,0.015988458594096106,0.0011631491265258476,0.0075303017940221975,0.008147303381872598,0.0061151430065944975,0.01384393224015901,1.7086090036340046e-19,0.0012683110816241819,0.0028203924155650803,0.008106810559100897,0.003501992362509087,0.0022639946352541697,0.015997332714000487,0.007574828657082963,0.040287248822744835
149.0,0.034788931094971845,0.004260977557376492,1.4200631312348388e-20,0.0006493538806028188,0.0071089147972910535,0.04423490091066573,0.016114585603031837,0.001163149137159084,0.007618761309542475,0.00816456296188955,0.006100640124977674,0.013942615276720884,1.7087330827885667e-19,0.0012683110934401545,0.0028203924159215933,0.008106810561532271,0.003501992364237681,0.0022639946353122014,0.0160344597129109,0.007567414469548935,0.04042657049376573
150.0,0.03515256894441394,0.004260977569212609,1.420139673698458e-20,0.0006493538806028188,0.007120190129168719,0.044155003925399436,0.01622919299170585,0.0011631491536801901,0.007688941068261826,0.008181657464687877,0.006066818159780564,0.014034796412529253,1.708965378201148e-19,0.0012683111172645395,0.0028203924164767846,0.008106810565292976,0.0035019923697124844,0.0022639946353453532,0.01609956901914181,0.00755965370029391,0.040589524310939575
151.0,0.0364524041420467,0.0046617113545454,0.0005572127076112798,0.0005944282700270924,0.0061276288698319,0.0425599873778094,0.0161796085658253,0.0014257257158324,0.0084971193229402,0.0091788618796836,0.0054542382401448,0.0152918168485818,0.0010766960019932,0.0025391142991358,0.0030142034676689,0.0085595905333903,0.0039813487562749,0.0020492819017331,0.0175210781860589,0.0085279773066674,0.0405687185220869
152.0,0.035490955999831535,0.004260977576319658,1.4201414950203913e-20,0.000649353880602819,0.007147932239570639,0.04434592273906779,0.016494642905041434,0.0011631491616867116,0.007750534725448189,0.008215070053623472,0.006070275953527115,0.014193663044039977,1.7089832279721924e-19,0.0012683111155729345,0.0028203924165576314,0.00810681056337731,0.0035019923635166922,0.002263994635510349,0.016102319859636446,0.007543064401277024,0.04109304080459479
153.0,0.03546570522262726,0.004260977571734446,1.4200662910962842e-20,0.0006493538806028192,0.00716431288067158,0.04462119149217991,0.01665064847227749,0.001163149153260296,0.00773916191215888,0.008231254007278296,0.006108353211255915,0.014257799536085535,1.708767897641826e-19,0.001268311089925547,0.0028203924160907115,0.008106810557789133,0.0035019923517697945,0.002263994635644309,0.016040241487976323,0.007534223558854782,0.04143980575993807
154.0,0.03544045620885385,0.004260977570815013,1.4200291498058154e-20,0.0006493538806028192,0.007182287294442693,0.044813397923350914,0.016805850863359572,0.0011631491509065972,0.007703506404576311,0.008247005077334106,0.006128890784650189,0.01431039449368328,1.7086587248732044e-19,0.0012683110759855768,0.002820392415838022,0.008106810553724095,0.0035019923436017788,0.0022639946357579646,0.01600673169166269,0.007525011636922134,0.04182211436773004
155.0,0.03541520895725268,0.004260977571620517,1.420011794771124e-20,0.0006493538806028195,0.0072017800698751435,0.04496923168225632,0.01695814651138789,0.0011631491515106183,0.007648822347646172,0.008262263209586377,0.006140438239766634,0.01435073484615749,1.708603796158418e-19,0.001268311067447814,0.0028203924156793,0.008106810550149848,0.0035019923368445234,0.002263994635865021,0.015986196666683515,0.007515424455571525,0.04222329468335599
156.0,0.035389963466569384,0.0042609775736460725,1.420008646440171e-20,0.0006493538806028195,0.007222703612868911,0.045104199878805824,0.017109783419020475,0.00116314915423766,0.007580549081038854,0.008276970657521266,0.006145835141216463,0.014378354025183376,1.7085869266776904e-19,0.0012683110624888215,0.0028203924155803337,0.008106810546731461,0.003501992330776902,0.0022639946359707657,0.015974253607001068,0.00750545872881487,0.04263590364044769
157.0,0.03536471973554811,0.004260977576814359,1.4200182380084124e-20,0.0006493538806028198,0.007244958792340177,0.04522564317282997,0.017264076519623677,0.0011631491589265551,0.007503452219069897,0.008291071406672432,0.006146030945449213,0.014393032983144616,1.7086036244710751e-19,0.0012683110605501988,0.0028203924155301785,0.008106810543293203,0.0035019923250169346,0.0022639946360788563,0.01596972070934796,0.007495112116478789,0.04305511513934034
158.0,0.035339477762934536,0.004260977581341905,1.4200417388838633e-20,0.00064935388060282,0.007268435717415858,0.045337828041795224,0.01742412168461374,0.001163149165862017,0.007421335980634221,0.008304510501085051,0.006140843525630301,0.014394795906168805,1.7086567758183359e-19,0.001268311061805501,0.0028203924155296984,0.00810681053968637,0.0035019923192509328,0.0022639946361934804,0.015973358968449793,0.007484383272389011,0.04346989136052163
159.0,0.03531423754747318,0.004260977587935528,1.4200841816292352e-20,0.0006493538806028201,0.007293014636775406,0.04544371271978205,0.017589797485399895,0.0011631491760401725,0.007337094773902149,0.008317233347997525,0.006128597091682268,0.014383901605631123,1.7087598457188418e-19,0.001268311067440501,0.0028203924155929586,0.008106810535691017,0.0035019923130365717,0.002263994636321932,0.015988791552646455,0.007473271888769625,0.04385035762403705
160.0,0.035288999087908716,0.004260977599021207,1.42016222275904e-20,0.0006493538806028201,0.00731856695376919,0.045546065156537044,0.017746025715900268,0.0011631491929003804,0.007252876270931403,0.008329185074988636,0.006103489221038177,0.014360831083447875,1.7089573765313234e-19,0.0012683110819436535,0.002820392415772789,0.00810681053071241,0.0035019923051947724,0.0022639946364852257,0.016029248857902995,0.007461778736781551,0.04413328127373921
161.0,0.0347335942251997,0.0047426162534135,0.0005062037810983718,0.0006886597519407137,0.0072200216916311,0.0456722932804778,0.0184404227385919,0.0014439381063566,0.0071147866684575,0.0083146600554955,0.005668061299143,0.0152521783036354,0.0009268876910843024,0.0021899451294396,0.0029020589153043,0.0078598413959953,0.0032476858598551,0.0026051975721472,0.0172219057542605,0.0079408668083894,0.0449909669526433
162.0,0.03545875829473007,0.004260977602302433,1.420183747724018e-20,0.0006493538806028206,0.007372040046471547,0.045734999623370895,0.017825518369503517,0.0011631492011422047,0.007090247925907142,0.008350551307926456,0.0061045399077504035,0.014281095051148883,1.7089762932346127e-19,0.0012683110759338391,0.002820392415803278,0.008106810525208915,0.0035019922995022466,0.002263994636653559,0.016005201039794557,0.007437655822446266,0.04409613637283265
163.0,0.03565375596955695,0.00426097759459743,1.4201283649209368e-20,0.0006493538806028206,0.007399670118419955,0.04582427763301936,0.017747549637184078,0.001163149192820927,0.007013677351579143,0.008359850850228032,0.006130606850334866,0.014226336455162863,1.7087996680705957e-19,0.0012683110554998153,0.0028203924156685514,0.00810681052463483,0.0035019923016754305,0.0022639946366608795,0.01594092911747406,0.007425033305755741,0.043776512753396626
164.0,0.03584875541716222,0.004260977591610917,1.4201112160142488e-20,0.0006493538806028206,0.007427695013544926,0.045915792617805914,0.017657649087814718,0.0011631491918622002,0.006941134697339777,0.008368149289690308,0.006143545296069815,0.014163162762524231,1.7087222213442063e-19,0.001268311044140273,0.0028203924156834435,0.008106810522967006,0.0035019923022868277,0.002263994636708059,0.01590227345326219,0.007412043563961037,0.043363017486183104
165.0,0.03604375664724392,0.004260977591123981,1.4201182086262388e-20,0.0006493538806028209,0.0074559611340606095,0.046010816686951984,0.01757006989829052,0.0011631491954588037,0.006873265463830847,0.008375386392253308,0.006148729983345256,0.014092842590517391,1.70870429426889e-19,0.0012683110376418292,0.002820392415824803,0.008106810520705627,0.0035019923026116478,0.002263994636778104,0.015876740753727758,0.007398693226852685,0.04292977970163601
166.0,0.03623875966949336,0.0042609775928740285,1.420149922385999e-20,0.0006493538806028208,0.007484314573203801,0.046112766894208145,0.01748709510847039,0.0011631492039723187,0.0068108159820742835,0.008381501575550383,0.00614665038065901,0.014016712106680195,1.7087435706344581e-19,0.0012683110355568314,0.0028203924161403233,0.00810681051788471,0.0035019923033590755,0.002263994636871191,0.015862623580941555,0.007384990156767196,0.04253447198729537
167.0,0.036433764493608904,0.004260977598083571,1.4202222461310007e-20,0.0006493538806028211,0.0075126029773474965,0.04623122010050766,0.017421158223448717,0.0011631492214646342,0.006754516295156309,0.008386434649975858,0.006133431238953861,0.013936140636908735,1.7088718151351672e-19,0.001268311040495985,0.0028203924168223597,0.008106810514129611,0.0035019923058638913,0.0022639946370039904,0.015866254816804943,0.007370943456613715,0.04224400053428693
