genus	date	val	type
Leptospira	2011-08-29	12.616685423417033	MT
Leptospira	2011-09-05	8.284598957476291	MT
Leptospira	2011-09-12	9.98114887595677	MT
Leptospira	2011-09-19	9.65962486264612	MT
Leptospira	2011-09-28	2.086480224393706	MT
Leptospira	2011-10-05	0.9375597134030016	MT
Leptospira	2011-10-12	0.875150201422929	MT
Leptospira	2011-11-02	12.530685971001796	MT
Leptospira	2011-11-07	16.48568640055865	MT
Leptospira	2011-11-16	29.380897104581557	MT
Leptospira	2011-11-23	32.72224544340825	MT
Leptospira	2011-11-29	30.5558857650277	MT
Leptospira	2011-12-21	15.411804708864352	MT
Leptospira	2011-12-28	16.04119193020759	MT
Leptospira	2012-01-03	14.561434355326826	MT
Leptospira	2012-01-11	16.420346241252968	MT
Leptospira	2012-01-19	26.80009164357504	MT
Leptospira	2012-01-25	23.88099926694891	MT
Leptospira	2012-02-01	23.06104528081471	MT
Leptospira	2012-02-08	20.289528601835425	MT
Leptospira	2012-02-14	13.277136832756959	MT
Leptospira	2012-02-23	9.669467890494401	MT
Leptospira	2012-02-29	9.935857936354537	MT
Leptospira	2012-03-08	9.868355206685575	MT
Leptospira	2012-03-14	12.296024061353691	MT
Leptospira	2012-03-22	7.754514712902162	MT
Leptospira	2012-03-28	12.2798091689657	MT
Leptospira	2012-04-04	13.925235527422844	MT
Leptospira	2012-04-10	11.947702869647486	MT
Leptospira	2012-04-17	19.390989594563344	MT
Leptospira	2012-04-25	18.31087389727326	MT
Leptospira	2012-05-03	17.388992499513378	MT
mean abundance < 2%	2011-03-21	13.209020991612526	MT
mean abundance < 2%	2011-03-29	13.777483717782191	MT
mean abundance < 2%	2011-04-05	12.078867081283045	MT
mean abundance < 2%	2011-04-14	15.409670022034225	MT
mean abundance < 2%	2011-04-21	12.912501531516382	MT
mean abundance < 2%	2011-04-29	11.748527395969273	MT
mean abundance < 2%	2011-05-06	11.778035145512723	MT
mean abundance < 2%	2011-05-13	14.870855136743554	MT
mean abundance < 2%	2011-05-20	16.34931727069857	MT
mean abundance < 2%	2011-05-27	16.432136727124757	MT
mean abundance < 2%	2011-06-03	15.411718421461936	MT
mean abundance < 2%	2011-06-09	14.450073956686792	MT
mean abundance < 2%	2011-06-17	17.255324851969196	MT
mean abundance < 2%	2011-06-24	14.092874105801563	MT
mean abundance < 2%	2011-07-01	15.43502214379523	MT
mean abundance < 2%	2011-07-08	13.25403200061311	MT
mean abundance < 2%	2011-08-05	16.84202416553216	MT
mean abundance < 2%	2011-08-11	18.183839502718985	MT
mean abundance < 2%	2011-08-19	18.007658744640448	MT
mean abundance < 2%	2011-08-29	14.869831224557839	MT
mean abundance < 2%	2011-09-05	15.143887884082186	MT
mean abundance < 2%	2011-09-12	13.77654109132504	MT
mean abundance < 2%	2011-09-19	14.277120855476062	MT
mean abundance < 2%	2011-09-28	21.353601435889324	MT
mean abundance < 2%	2011-10-05	14.819557499412419	MT
mean abundance < 2%	2011-10-12	15.31727749849011	MT
mean abundance < 2%	2011-11-02	12.147937312381115	MT
mean abundance < 2%	2011-11-07	7.37976492079135	MT
mean abundance < 2%	2011-11-16	4.405695312140284	MT
mean abundance < 2%	2011-11-23	4.865230912618782	MT
mean abundance < 2%	2011-11-29	6.207911030815211	MT
mean abundance < 2%	2011-12-21	8.606206387080807	MT
mean abundance < 2%	2011-12-28	9.828704840872073	MT
mean abundance < 2%	2012-01-03	9.074734776981183	MT
mean abundance < 2%	2012-01-11	11.088840882693678	MT
mean abundance < 2%	2012-01-19	9.178714471520916	MT
mean abundance < 2%	2012-01-25	8.3903906412088	MT
mean abundance < 2%	2012-02-01	8.403009845225	MT
mean abundance < 2%	2012-02-08	10.453928100915473	MT
mean abundance < 2%	2012-02-14	11.815552143351434	MT
mean abundance < 2%	2012-02-23	11.77086246683772	MT
mean abundance < 2%	2012-02-29	11.073361932665541	MT
mean abundance < 2%	2012-03-08	10.587342309995744	MT
mean abundance < 2%	2012-03-14	10.774415170355795	MT
mean abundance < 2%	2012-03-22	11.586238570101024	MT
mean abundance < 2%	2012-03-28	11.193760514528098	MT
mean abundance < 2%	2012-04-04	10.315824027968597	MT
mean abundance < 2%	2012-04-10	12.519811747154627	MT
mean abundance < 2%	2012-04-17	10.456098191712726	MT
mean abundance < 2%	2012-04-25	8.453348038195282	MT
mean abundance < 2%	2012-05-03	7.763906027276071	MT
NA	2011-03-21	6.976749581669297	MT
NA	2011-03-29	3.3450895454163274	MT
NA	2011-04-05	4.813159437753844	MT
NA	2011-04-14	3.423788676609567	MT
NA	2011-04-21	2.931065552985099	MT
NA	2011-04-29	2.6803536083558273	MT
NA	2011-05-06	2.5958178794514284	MT
NA	2011-05-13	6.516820916798681	MT
NA	2011-05-20	3.9615877056125774	MT
NA	2011-05-27	2.7408494763602107	MT
NA	2011-06-03	2.7950497905843763	MT
NA	2011-06-09	3.924855168271475	MT
NA	2011-06-17	3.1943640995079727	MT
NA	2011-06-24	4.833183414958691	MT
NA	2011-07-01	3.3538611632987756	MT
NA	2011-07-08	2.564472063800867	MT
NA	2011-08-05	6.898403629840906	MT
NA	2011-08-11	9.25756507382594	MT
NA	2011-08-19	3.842679050139659	MT
NA	2011-08-29	5.306287095454203	MT
NA	2011-09-05	3.353558825579554	MT
NA	2011-09-12	4.167315284731279	MT
NA	2011-09-19	5.1296411495913405	MT
NA	2011-09-28	5.766770060407809	MT
NA	2011-10-05	4.5334626032900935	MT
NA	2011-10-12	4.270945787112863	MT
NA	2011-11-02	3.417453698552944	MT
NA	2011-11-07	3.144422173753825	MT
NA	2011-11-16	3.25379679673218	MT
NA	2011-11-23	2.5459818392379536	MT
NA	2011-11-29	3.0003289733821497	MT
NA	2011-12-21	2.2778984712722203	MT
NA	2011-12-28	2.306088182075069	MT
NA	2012-01-03	2.1272415216966496	MT
NA	2012-01-11	2.7910403897455334	MT
NA	2012-01-19	2.8589557016468667	MT
NA	2012-01-25	2.887057159699391	MT
NA	2012-02-01	3.1971095200320425	MT
NA	2012-02-08	3.836407510870193	MT
NA	2012-02-14	3.2050786146073063	MT
NA	2012-02-23	2.911273685298961	MT
NA	2012-02-29	4.226832718708083	MT
NA	2012-03-08	2.642349582811865	MT
NA	2012-03-14	2.7517256374067394	MT
NA	2012-03-22	3.1315110511063837	MT
NA	2012-03-28	3.302362419616045	MT
NA	2012-04-04	3.0352643835545488	MT
NA	2012-04-10	5.583447893518827	MT
NA	2012-04-17	2.9655291115378684	MT
NA	2012-04-25	2.440150354994918	MT
NA	2012-05-03	2.730258087532027	MT
